timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
19461740,-0.0303038,-0.0343305,-0.0240418,0.999986,-0.000273025,0.000180558,-0.00523006,1.0,0.0,0.0,0.0,0
19565740,-0.0106746,-0.00596077,-0.00369649,0.999986,-0.000302589,0.000359658,-0.00534151,1.0,0.0,0.0,0.0,0
19666741,-0.00120506,0.00604832,-0.00917909,0.999985,4.09267e-05,0.000163694,-0.00558513,1.0,0.0,0.0,0.0,0
19769801,-0.0402554,0.0334551,-0.0289474,0.999982,-0.000130862,0.00020089,-0.00607725,1.0,0.0,0.0,0.0,0
19869731,-0.0417793,0.0404171,-0.021338,0.999979,1.20848e-06,0.000119779,-0.00649412,1.0,0.0,0.0,0.0,0
19969778,-0.0287125,-0.00569874,-0.0195411,0.999976,-0.000327538,0.000317647,-0.00693912,1.0,0.0,0.0,0.0,0
20073725,-0.0271733,0.0135084,-0.0308532,0.999974,-0.000462807,0.000269127,-0.00724321,1.0,0.0,0.0,0.0,0
20173738,-0.000941578,-0.00405564,0.00614896,0.999972,-0.000203402,0.000229647,-0.00746382,1.0,0.0,0.0,0.0,0
20273904,-0.000732645,-0.00603025,0.000936558,0.999972,0.000179809,0.000216663,-0.00746219,1.0,0.0,0.0,0.0,0
20377740,0.0333139,-0.021694,0.000761404,0.999975,0.000543582,-5.02896e-05,-0.0070215,1.0,0.0,0.0,0.0,0
20477739,0.0101457,-0.00569148,0.0128755,0.999978,0.000410715,2.79155e-05,-0.00657671,1.0,0.0,0.0,0.0,0
20581852,-0.011733,0.003802,0.00416231,0.999981,0.000200066,8.89158e-05,-0.0061175,1.0,0.0,0.0,0.0,0
20681742,0.00229738,-0.0105119,0.00627807,0.999983,0.000137467,3.75784e-05,-0.0058997,1.0,0.0,0.0,0.0,0
20781787,-0.0310987,-0.00450973,0.000806348,0.999984,-0.000147319,-0.000147014,-0.00574843,1.0,0.0,0.0,0.0,0
20885749,0.0103964,-0.0213065,0.00552993,0.999983,3.07419e-05,-2.86287e-05,-0.00580168,1.0,0.0,0.0,0.0,0
20985739,0.00852828,-0.000302381,0.00501157,0.999983,0.000146449,8.46202e-05,-0.00581784,1.0,0.0,0.0,0.0,0
21089731,0.0154136,0.00663074,0.00368029,0.999982,-4.93998e-05,-2.35543e-05,-0.00596177,1.0,0.0,0.0,0.0,0
21189621,0.188104,0.0518358,0.016545,0.99998,0.00269589,0.000943825,-0.00566126,1.0,0.0,0.0,0.0,0
21292355,0.465755,0.115056,0.0106918,0.999791,0.0190913,0.00517524,-0.00524659,1.0,0.0,0.0,0.0,0
21393620,0.73204,0.188032,0.00469461,0.998687,0.0495036,0.0124485,-0.00443783,1.0,0.0,0.0,0.0,0
21493641,1.00566,0.239698,0.0123895,0.99539,0.0932261,0.0222777,-0.00346936,1.0,0.0,0.0,0.0,0
21593792,1.2815,0.296916,0.0127044,0.988011,0.150302,0.0351989,-0.0022822,1.0,0.0,0.0,0.0,0
21698656,1.56999,0.353258,0.0115159,0.973153,0.22427,0.0517264,-0.000885565,1.0,0.0,0.0,0.0,0
21798622,1.86351,0.430235,0.0353192,0.94918,0.306738,0.0704909,0.000571023,1.0,0.0,0.0,0.0,0
21898618,2.12505,0.487471,0.0345469,0.91218,0.399455,0.09141,0.00271496,1.0,0.0,0.0,0.0,0
22002609,2.41419,0.556184,0.0505129,0.85609,0.503819,0.115109,0.00512143,1.0,0.0,0.0,0.0,0
22101724,2.65854,0.652674,0.0600729,0.78232,0.607133,0.138939,0.00775833,1.0,0.0,0.0,0.0,0
22204623,2.9529,0.690198,0.0629615,0.681038,0.713606,0.163819,0.0108074,1.0,0.0,0.0,0.0,0
22305622,3.23168,0.764425,0.0684935,0.555523,0.810173,0.186603,0.0138905,1.0,0.0,0.0,0.0,0
22406642,3.51969,0.865102,0.0584255,0.402711,0.891589,0.20639,0.0172334,1.0,0.0,0.0,0.0,0
22509623,3.78786,0.948421,0.0670456,0.220384,0.94977,0.221193,0.0210045,1.0,0.0,0.0,0.0,0
22609624,4.05161,1.04149,0.0807068,0.0216721,0.973084,0.228101,0.0246656,1.0,0.0,0.0,0.0,0
22709612,4.32201,1.11535,0.0713766,-0.19141,0.954847,0.225467,0.0281866,1.0,0.0,0.0,0.0,0
22814659,4.61742,1.19664,0.0977194,-0.419045,0.882804,0.209938,0.031371,1.0,0.0,0.0,0.0,0
22913623,4.86949,1.29729,0.0871936,-0.622491,0.760464,0.181851,0.0336057,1.0,0.0,0.0,0.0,0
23014621,5.12204,1.40476,0.108336,-0.801694,0.580257,0.139208,0.0347869,1.0,0.0,0.0,0.0,0
23118632,5.37395,1.49564,0.106859,-0.935742,0.34155,0.0808095,0.0346404,1.0,0.0,0.0,0.0,0
23216978,5.66513,1.57468,0.103678,-0.996369,0.0772267,0.015051,0.0325398,1.0,0.0,0.0,0.0,0
23320472,5.93204,1.72877,0.113946,-0.973043,-0.220753,-0.0606018,0.0279808,1.0,0.0,0.0,0.0,0
23421627,6.18932,1.83272,0.11172,-0.85318,-0.503843,-0.133459,0.0203968,1.0,0.0,0.0,0.0,0
23521741,-0.682421,-0.671921,0.145225,-0.716555,-0.677184,-0.165775,0.0221366,1.0,0.0,0.0,0.0,0
23625736,-3.9784,-1.56053,0.301893,-0.816,-0.566979,-0.103445,0.0444719,1.0,0.0,0.0,0.0,0
23725729,-4.10168,-0.876906,0.444036,-0.916442,-0.394888,-0.0447892,0.0468067,1.0,0.0,0.0,0.0,0
23825744,-3.62761,-0.349242,0.542021,-0.979036,-0.201493,-0.0122472,0.0272067,1.0,0.0,0.0,0.0,0
23930768,-1.72757,-0.037455,0.555638,-0.998173,-0.0603788,0.00177221,-0.00132794,1.0,0.0,0.0,0.0,0
24030757,-0.625743,0.0334564,0.520494,-0.999578,-0.00529869,0.00548721,-0.0280287,1.0,0.0,0.0,0.0,0
24133753,-0.222619,0.0262422,0.426044,-0.99854,0.0141288,0.00589751,-0.0518055,1.0,0.0,0.0,0.0,0
24233743,-0.00323604,-0.012432,0.312645,-0.997319,0.0218448,0.00546045,-0.0696332,1.0,0.0,0.0,0.0,0
24333820,0.136328,-0.0107455,0.220571,-0.996411,0.0189401,0.00402798,-0.0824053,1.0,0.0,0.0,0.0,0
24437726,0.0915806,-0.0329129,0.10978,-0.995739,0.0156975,0.00371964,-0.0907909,1.0,0.0,0.0,0.0,0
24537725,0.0922568,-0.00999169,0.0426566,-0.995409,0.0139684,0.00357607,-0.0946239,1.0,0.0,0.0,0.0,0
24641736,0.0871279,-0.0122332,0.00077364,-0.995346,0.0131432,0.00374939,-0.0953958,1.0,0.0,0.0,0.0,0
24741724,0.0717185,-0.0361351,-0.046866,-0.9955,0.0128472,0.003619,-0.0938156,1.0,0.0,0.0,0.0,0
24841935,0.0264783,-0.028504,-0.19564,-0.995971,0.0131374,0.00406086,-0.0886207,1.0,0.0,0.0,0.0,0
24945744,0.0534408,-0.00514817,-0.274866,-0.996998,0.0142058,0.0047704,-0.0759607,1.0,0.0,0.0,0.0,0
25045742,0.0564366,0.043268,-0.317057,-0.998086,0.0136939,0.00453357,-0.0601357,1.0,0.0,0.0,0.0,0
25145745,0.0758949,0.0324047,-0.296938,-0.998967,0.0126166,0.00396572,-0.0434749,1.0,0.0,0.0,0.0,0
25250860,0.0587878,-0.0144017,-0.233008,-0.99948,0.0113081,0.00412004,-0.0298981,1.0,0.0,0.0,0.0,0
25348665,0.0983839,0.00629056,-0.147342,-0.999702,0.0106636,0.00459793,-0.0214592,1.0,0.0,0.0,0.0,0
25452643,0.0531918,0.0267417,-0.072949,-0.999806,0.0107948,0.00464007,-0.0158266,1.0,0.0,0.0,0.0,0
25553790,0.0527626,0.0331678,-0.0331903,-0.999845,0.0108434,0.00422105,-0.0132018,1.0,0.0,0.0,0.0,0
25654738,0.0586416,0.0257532,0.00970252,-0.999852,0.0111631,0.00354115,-0.0125832,1.0,0.0,0.0,0.0,0
25757738,0.0642805,0.0159888,0.0310592,-0.999841,0.0114319,0.00314097,-0.0132869,1.0,0.0,0.0,0.0,0
25857735,0.0621996,0.0333987,0.0297584,-0.999821,0.0116501,0.00251993,-0.0147199,1.0,0.0,0.0,0.0,0
25957747,0.074281,0.0560343,0.0334903,-0.999798,0.011605,0.00202177,-0.0162868,1.0,0.0,0.0,0.0,0
26061744,0.0622298,0.0252626,0.0382543,-0.99977,0.0115056,0.00181871,-0.018036,1.0,0.0,0.0,0.0,0
26162757,0.0417401,0.00261481,0.024864,-0.999744,0.0111907,0.00177036,-0.0195866,1.0,0.0,0.0,0.0,0
26265803,0.0489028,-0.00174214,0.0166887,-0.999727,0.0106348,0.00175996,-0.0207495,1.0,0.0,0.0,0.0,0
26365743,0.0418586,-0.00440844,0.0154072,-0.999715,0.010302,0.0018675,-0.0214444,1.0,0.0,0.0,0.0,0
26466727,0.0552263,-0.0414283,0.0178837,-0.999709,0.00962341,0.00144896,-0.0220811,1.0,0.0,0.0,0.0,0
26569918,0.0739674,-0.00698337,0.0137534,-0.999709,0.00891095,0.00145951,-0.022365,1.0,0.0,0.0,0.0,0
26669781,0.0656305,0.0147129,0.00922614,-0.999712,0.00815362,0.00144348,-0.0225454,1.0,0.0,0.0,0.0,0
26769738,0.0669449,0.0171644,0.00163217,-0.999719,0.00748209,0.00117065,-0.0224635,1.0,0.0,0.0,0.0,0
26873741,0.0207086,0.0144274,-0.0136671,-0.999731,0.00650865,0.000988334,-0.022221,1.0,0.0,0.0,0.0,0
26974737,0.00352115,0.0396407,0.0288817,-0.999739,0.0061533,0.000731083,-0.0220141,1.0,0.0,0.0,0.0,0
27077724,-0.0111138,0.0114705,0.00227602,-0.99974,0.00575394,0.000761758,-0.0220703,1.0,0.0,0.0,0.0,0
27177791,0.0350416,-0.0160936,0.00380336,-0.999751,0.00444927,0.00083224,-0.0218552,1.0,0.0,0.0,0.0,0
27277791,0.0237453,-0.00430592,-0.000273821,-0.999757,0.00413304,0.000508809,-0.0216641,1.0,0.0,0.0,0.0,0
27381899,-0.0102794,0.00706289,-0.0120762,-0.999762,0.0037937,0.000377641,-0.021491,1.0,0.0,0.0,0.0,0
27480864,-0.000323657,-0.00834375,0.00606007,-0.999767,0.00319524,9.80436e-05,-0.0213747,1.0,0.0,0.0,0.0,0
27584839,0.0099683,-0.0311109,0.0143717,-0.99977,0.00292319,6.91451e-05,-0.0212535,1.0,0.0,0.0,0.0,0
27685797,0.0105323,-0.0199308,0.0110558,-0.999769,0.00245765,3.73249e-05,-0.0213653,1.0,0.0,0.0,0.0,0
27785743,-0.00432768,-0.0167227,-0.00665101,-0.999807,0.00210167,-0.000106414,-0.0195165,1.0,0.0,0.0,0.0,0
27889743,-0.0335241,-0.0045689,0.000200279,-0.999929,0.00190119,-0.000713329,-0.0117415,1.0,0.0,0.0,0.0,0
