timestamp,flag_armed,flag_external_manual_override_ok,flag_system_hil_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_flip_enabled,flag_control_rattitude_enabled,flag_control_force_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled,flag_control_fixed_hdg_enabled
312080462,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
313087628,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
314096263,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
315107691,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
316115472,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
317120465,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
318127253,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
319133802,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
320139869,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
321150432,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
322155633,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
323164362,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
324168258,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
325177668,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
326188270,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
327193425,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
328196426,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
329204650,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
330208556,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
331209741,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
332221062,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
333226487,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
334228422,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
335234432,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
336236684,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
337246422,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
338246432,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
339254424,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
340257466,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
341262457,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
342268551,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
343269537,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
344274732,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
345285823,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
346289425,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
347292802,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
348296585,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
349300427,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
350300686,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
351310448,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
352311526,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
353317425,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
354319534,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
355322722,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
356333427,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
357335496,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
358346732,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
359350029,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
360360448,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
361366146,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
362369427,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
363379429,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
364382429,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
365385465,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
366398656,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
